load_id,customer_id,route_id,load_date,load_status
LOAD00025373,CUST00055,RTE00022,2022-11-20,Completed
LOAD00025374,CUST00026,RTE00023,2022-11-20,Completed
LOAD00025375,CUST00078,RTE00037,2022-11-20,Completed
LOAD00025376,CUST00190,RTE00045,2022-11-20,Completed
LOAD00025377,CUST00159,RTE00043,2022-11-20,Completed
LOAD00025378,CUST00117,RTE00046,2022-11-20,Completed
LOAD00025379,CUST00113,RTE00008,2022-11-20,Completed
LOAD00025380,CUST00193,RTE00031,2022-11-20,Completed
LOAD00025381,CUST00136,RTE00021,2022-11-20,Completed
LOAD00025382,CUST00130,RTE00031,2022-11-20,Completed
LOAD00025383,CUST00144,RTE00056,2022-11-20,Completed
LOAD00025384,CUST00080,RTE00031,2022-11-20,Completed
LOAD00025385,CUST00071,RTE00012,2022-11-20,Completed
LOAD00025386,CUST00009,RTE00029,2022-11-20,Completed
LOAD00025387,CUST00127,RTE00007,2022-11-20,Completed
LOAD00025388,CUST00141,RTE00016,2022-11-20,Completed
LOAD00025389,CUST00164,RTE00018,2022-11-20,Completed
LOAD00025390,CUST00150,RTE00036,2022-11-20,Completed
LOAD00025391,CUST00155,RTE00051,2022-11-20,Completed
LOAD00025392,CUST00027,RTE00055,2022-11-20,Completed
LOAD00025393,CUST00015,RTE00040,2022-11-20,Completed
LOAD00025394,CUST00032,RTE00030,2022-11-20,Completed
LOAD00025395,CUST00043,RTE00002,2022-11-20,Completed
LOAD00025396,CUST00083,RTE00046,2022-11-20,Completed
LOAD00025397,CUST00198,RTE00051,2022-11-20,Completed
LOAD00025398,CUST00146,RTE00024,2022-11-20,Completed
LOAD00025399,CUST00119,RTE00006,2022-11-20,Completed
LOAD00025400,CUST00081,RTE00031,2022-11-20,Completed
LOAD00025401,CUST00104,RTE00017,2022-11-20,Completed
LOAD00025402,CUST00125,RTE00008,2022-11-20,Completed
LOAD00025403,CUST00195,RTE00037,2022-11-20,Completed
LOAD00025404,CUST00157,RTE00050,2022-11-20,Completed
LOAD00025405,CUST00038,RTE00008,2022-11-20,Completed
LOAD00025406,CUST00009,RTE00023,2022-11-20,Completed
LOAD00025407,CUST00013,RTE00014,2022-11-20,Completed
LOAD00025408,CUST00060,RTE00038,2022-11-20,Completed
LOAD00025409,CUST00104,RTE00015,2022-11-20,Completed
LOAD00025410,CUST00138,RTE00009,2022-11-20,Completed
LOAD00025411,CUST00181,RTE00019,2022-11-20,Completed
LOAD00025412,CUST00065,RTE00016,2022-11-20,Completed
LOAD00025413,CUST00155,RTE00045,2022-11-20,Completed
LOAD00025414,CUST00114,RTE00049,2022-11-20,Completed
LOAD00025415,CUST00013,RTE00003,2022-11-20,Completed
LOAD00025416,CUST00080,RTE00014,2022-11-20,Completed
LOAD00025417,CUST00126,RTE00045,2022-11-20,Completed
LOAD00025418,CUST00061,RTE00031,2022-11-20,Completed
LOAD00025419,CUST00025,RTE00041,2022-11-20,Completed
LOAD00025420,CUST00194,RTE00010,2022-11-20,Completed
LOAD00025421,CUST00011,RTE00055,2022-11-20,Completed
LOAD00025422,CUST00178,RTE00007,2022-11-20,Completed
LOAD00025423,CUST00064,RTE00047,2022-11-20,Completed
LOAD00025424,CUST00069,RTE00048,2022-11-20,Completed
LOAD00025425,CUST00088,RTE00006,2022-11-20,Completed
LOAD00025426,CUST00046,RTE00043,2022-11-20,Completed
LOAD00025427,CUST00070,RTE00054,2022-11-20,Completed
LOAD00025428,CUST00143,RTE00035,2022-11-20,Completed
LOAD00025429,CUST00122,RTE00003,2022-11-20,Completed
LOAD00025430,CUST00055,RTE00021,2022-11-20,Completed
LOAD00025431,CUST00199,RTE00052,2022-11-20,Completed
LOAD00025432,CUST00124,RTE00024,2022-11-20,Completed
LOAD00025433,CUST00160,RTE00026,2022-11-20,Completed
LOAD00025434,CUST00029,RTE00057,2022-11-20,Completed
LOAD00025435,CUST00167,RTE00033,2022-11-20,Completed
LOAD00025436,CUST00029,RTE00037,2022-11-20,Completed
LOAD00025437,CUST00200,RTE00009,2022-11-20,Completed
LOAD00025438,CUST00151,RTE00038,2022-11-20,Completed
LOAD00025439,CUST00094,RTE00051,2022-11-20,Completed
LOAD00025440,CUST00054,RTE00047,2022-11-21,Completed
LOAD00025441,CUST00129,RTE00053,2022-11-21,Completed
LOAD00025442,CUST00021,RTE00026,2022-11-21,Completed
LOAD00025443,CUST00188,RTE00012,2022-11-21,Completed
LOAD00025444,CUST00110,RTE00050,2022-11-21,Completed
LOAD00025445,CUST00196,RTE00041,2022-11-21,Completed
LOAD00025446,CUST00091,RTE00035,2022-11-21,Completed
LOAD00025447,CUST00064,RTE00044,2022-11-21,Completed
LOAD00025448,CUST00039,RTE00003,2022-11-21,Completed
LOAD00025449,CUST00145,RTE00002,2022-11-21,Completed
LOAD00025450,CUST00076,RTE00044,2022-11-21,Completed
LOAD00025451,CUST00124,RTE00029,2022-11-21,Completed
LOAD00025452,CUST00140,RTE00017,2022-11-21,Completed
LOAD00025453,CUST00024,RTE00052,2022-11-21,Completed
LOAD00025454,CUST00040,RTE00004,2022-11-21,Completed
LOAD00025455,CUST00088,RTE00039,2022-11-21,Completed
LOAD00025456,CUST00150,RTE00035,2022-11-21,Completed
LOAD00025457,CUST00056,RTE00023,2022-11-21,Completed
LOAD00025458,CUST00089,RTE00051,2022-11-21,Completed
LOAD00025459,CUST00180,RTE00028,2022-11-21,Completed
LOAD00025460,CUST00181,RTE00027,2022-11-21,Completed
LOAD00025461,CUST00123,RTE00007,2022-11-21,Completed
LOAD00025462,CUST00180,RTE00028,2022-11-21,Completed
LOAD00025463,CUST00133,RTE00027,2022-11-21,Completed
LOAD00025464,CUST00004,RTE00036,2022-11-21,Completed
LOAD00025465,CUST00132,RTE00039,2022-11-21,Completed
LOAD00025466,CUST00164,RTE00048,2022-11-21,Completed
LOAD00025467,CUST00154,RTE00054,2022-11-21,Completed
LOAD00025468,CUST00070,RTE00045,2022-11-21,Completed
LOAD00025469,CUST00090,RTE00056,2022-11-21,Completed
LOAD00025470,CUST00187,RTE00040,2022-11-21,Completed
LOAD00025471,CUST00188,RTE00028,2022-11-21,Completed
LOAD00025472,CUST00118,RTE00046,2022-11-21,Completed
LOAD00025473,CUST00026,RTE00007,2022-11-21,Completed
LOAD00025474,CUST00141,RTE00018,2022-11-21,Completed
LOAD00025475,CUST00028,RTE00012,2022-11-21,Completed
LOAD00025476,CUST00049,RTE00056,2022-11-21,Completed
LOAD00025477,CUST00034,RTE00027,2022-11-21,Completed
LOAD00025478,CUST00171,RTE00056,2022-11-21,Completed
LOAD00025479,CUST00050,RTE00015,2022-11-21,Completed
LOAD00025480,CUST00077,RTE00014,2022-11-21,Completed
LOAD00025481,CUST00073,RTE00054,2022-11-21,Completed
LOAD00025482,CUST00037,RTE00005,2022-11-21,Completed
LOAD00025483,CUST00041,RTE00032,2022-11-21,Completed
LOAD00025484,CUST00199,RTE00011,2022-11-21,Completed
LOAD00025485,CUST00045,RTE00036,2022-11-21,Completed
LOAD00025486,CUST00197,RTE00018,2022-11-21,Completed
LOAD00025487,CUST00068,RTE00018,2022-11-21,Completed
LOAD00025488,CUST00117,RTE00032,2022-11-21,Completed
LOAD00025489,CUST00139,RTE00035,2022-11-21,Completed
LOAD00025490,CUST00175,RTE00022,2022-11-21,Completed
LOAD00025491,CUST00144,RTE00031,2022-11-21,Completed
LOAD00025492,CUST00020,RTE00029,2022-11-21,Completed
LOAD00025493,CUST00062,RTE00006,2022-11-21,Completed
LOAD00025494,CUST00142,RTE00045,2022-11-21,Completed
LOAD00025495,CUST00124,RTE00004,2022-11-21,Completed
LOAD00025496,CUST00182,RTE00002,2022-11-21,Completed
LOAD00025497,CUST00173,RTE00026,2022-11-21,Completed
LOAD00025498,CUST00125,RTE00019,2022-11-21,Completed
LOAD00025499,CUST00143,RTE00006,2022-11-21,Completed
LOAD00025500,CUST00079,RTE00045,2022-11-21,Completed
LOAD00025501,CUST00140,RTE00051,2022-11-21,Completed
LOAD00025502,CUST00091,RTE00058,2022-11-21,Completed
LOAD00025503,CUST00176,RTE00013,2022-11-21,Completed
LOAD00025504,CUST00010,RTE00032,2022-11-21,Completed
LOAD00025505,CUST00157,RTE00022,2022-11-21,Completed
LOAD00025506,CUST00033,RTE00037,2022-11-21,Completed
LOAD00025507,CUST00137,RTE00015,2022-11-21,Completed
LOAD00025508,CUST00013,RTE00049,2022-11-21,Completed
LOAD00025509,CUST00169,RTE00040,2022-11-21,Completed
LOAD00025510,CUST00076,RTE00057,2022-11-21,Completed
LOAD00025511,CUST00122,RTE00056,2022-11-21,Completed
LOAD00025512,CUST00139,RTE00058,2022-11-21,Completed
LOAD00025513,CUST00193,RTE00031,2022-11-21,Completed
LOAD00025514,CUST00122,RTE00021,2022-11-22,Completed
LOAD00025515,CUST00170,RTE00020,2022-11-22,Completed
LOAD00025516,CUST00086,RTE00017,2022-11-22,Completed
LOAD00025517,CUST00004,RTE00008,2022-11-22,Completed
LOAD00025518,CUST00193,RTE00050,2022-11-22,Completed
LOAD00025519,CUST00113,RTE00019,2022-11-22,Completed
LOAD00025520,CUST00196,RTE00004,2022-11-22,Completed
LOAD00025521,CUST00082,RTE00052,2022-11-22,Completed
LOAD00025522,CUST00044,RTE00038,2022-11-22,Completed
LOAD00025523,CUST00113,RTE00042,2022-11-22,Completed
LOAD00025524,CUST00143,RTE00027,2022-11-22,Completed
LOAD00025525,CUST00185,RTE00008,2022-11-22,Completed
LOAD00025526,CUST00096,RTE00005,2022-11-22,Completed
LOAD00025527,CUST00111,RTE00012,2022-11-22,Completed
LOAD00025528,CUST00044,RTE00054,2022-11-22,Completed
LOAD00025529,CUST00073,RTE00003,2022-11-22,Completed
LOAD00025530,CUST00144,RTE00004,2022-11-22,Completed
LOAD00025531,CUST00118,RTE00026,2022-11-22,Completed
LOAD00025532,CUST00030,RTE00006,2022-11-22,Completed
LOAD00025533,CUST00021,RTE00006,2022-11-22,Completed
LOAD00025534,CUST00077,RTE00001,2022-11-22,Completed
LOAD00025535,CUST00029,RTE00034,2022-11-22,Completed
LOAD00025536,CUST00112,RTE00025,2022-11-22,Completed
LOAD00025537,CUST00181,RTE00010,2022-11-22,Completed
LOAD00025538,CUST00121,RTE00058,2022-11-22,Completed
LOAD00025539,CUST00059,RTE00038,2022-11-22,Completed
LOAD00025540,CUST00028,RTE00054,2022-11-22,Completed
LOAD00025541,CUST00119,RTE00002,2022-11-22,Completed
LOAD00025542,CUST00126,RTE00047,2022-11-22,Completed
LOAD00025543,CUST00131,RTE00008,2022-11-22,Completed
LOAD00025544,CUST00102,RTE00008,2022-11-22,Completed
LOAD00025545,CUST00041,RTE00048,2022-11-22,Completed
LOAD00025546,CUST00145,RTE00021,2022-11-22,Completed
LOAD00025547,CUST00103,RTE00007,2022-11-22,Completed
LOAD00025548,CUST00061,RTE00040,2022-11-22,Completed
LOAD00025549,CUST00200,RTE00001,2022-11-22,Completed
LOAD00025550,CUST00072,RTE00020,2022-11-22,Completed
LOAD00025551,CUST00167,RTE00036,2022-11-22,Completed
LOAD00025552,CUST00089,RTE00043,2022-11-22,Completed
LOAD00025553,CUST00159,RTE00034,2022-11-22,Completed
LOAD00025554,CUST00150,RTE00058,2022-11-22,Completed
LOAD00025555,CUST00175,RTE00050,2022-11-22,Completed
LOAD00025556,CUST00137,RTE00046,2022-11-22,Completed
LOAD00025557,CUST00087,RTE00044,2022-11-22,Completed
LOAD00025558,CUST00058,RTE00001,2022-11-22,Completed
LOAD00025559,CUST00043,RTE00027,2022-11-22,Completed
LOAD00025560,CUST00108,RTE00045,2022-11-22,Completed
LOAD00025561,CUST00151,RTE00045,2022-11-22,Completed
LOAD00025562,CUST00062,RTE00005,2022-11-22,Completed
LOAD00025563,CUST00172,RTE00040,2022-11-22,Completed
LOAD00025564,CUST00105,RTE00027,2022-11-22,Completed
LOAD00025565,CUST00044,RTE00041,2022-11-22,Completed
LOAD00025566,CUST00155,RTE00011,2022-11-22,Completed
LOAD00025567,CUST00124,RTE00025,2022-11-22,Completed
LOAD00025568,CUST00127,RTE00019,2022-11-22,Completed
LOAD00025569,CUST00102,RTE00025,2022-11-22,Completed
LOAD00025570,CUST00184,RTE00007,2022-11-22,Completed
LOAD00025571,CUST00032,RTE00045,2022-11-22,Completed
LOAD00025572,CUST00090,RTE00041,2022-11-22,Completed
LOAD00025573,CUST00144,RTE00021,2022-11-22,Completed
LOAD00025574,CUST00108,RTE00024,2022-11-22,Completed
LOAD00025575,CUST00056,RTE00017,2022-11-22,Completed
LOAD00025576,CUST00024,RTE00042,2022-11-22,Completed
LOAD00025577,CUST00160,RTE00053,2022-11-22,Completed
LOAD00025578,CUST00160,RTE00033,2022-11-22,Completed
LOAD00025579,CUST00117,RTE00053,2022-11-22,Completed
LOAD00025580,CUST00055,RTE00031,2022-11-22,Completed
LOAD00025581,CUST00027,RTE00049,2022-11-22,Completed
LOAD00025582,CUST00086,RTE00052,2022-11-22,Completed
LOAD00025583,CUST00050,RTE00051,2022-11-22,Completed
LOAD00025584,CUST00052,RTE00021,2022-11-22,Completed
LOAD00025585,CUST00061,RTE00022,2022-11-22,Completed
LOAD00025586,CUST00128,RTE00015,2022-11-22,Completed
LOAD00025587,CUST00007,RTE00022,2022-11-22,Completed
LOAD00025588,CUST00110,RTE00012,2022-11-22,Completed
LOAD00025589,CUST00099,RTE00024,2022-11-22,Completed
LOAD00025590,CUST00153,RTE00050,2022-11-22,Completed
LOAD00025591,CUST00153,RTE00053,2022-11-22,Completed
LOAD00025592,CUST00010,RTE00027,2022-11-22,Completed
LOAD00025593,CUST00011,RTE00010,2022-11-23,Completed
LOAD00025594,CUST00006,RTE00015,2022-11-23,Completed
LOAD00025595,CUST00122,RTE00046,2022-11-23,Completed
LOAD00025596,CUST00182,RTE00023,2022-11-23,Completed
LOAD00025597,CUST00040,RTE00005,2022-11-23,Completed
LOAD00025598,CUST00195,RTE00039,2022-11-23,Completed
LOAD00025599,CUST00197,RTE00030,2022-11-23,Completed
LOAD00025600,CUST00128,RTE00011,2022-11-23,Completed
LOAD00025601,CUST00175,RTE00054,2022-11-23,Completed
LOAD00025602,CUST00115,RTE00049,2022-11-23,Completed
LOAD00025603,CUST00172,RTE00026,2022-11-23,Completed
LOAD00025604,CUST00107,RTE00040,2022-11-23,Completed
LOAD00025605,CUST00143,RTE00055,2022-11-23,Completed
LOAD00025606,CUST00080,RTE00002,2022-11-23,Completed
LOAD00025607,CUST00042,RTE00058,2022-11-23,Completed
LOAD00025608,CUST00159,RTE00012,2022-11-23,Completed
LOAD00025609,CUST00190,RTE00015,2022-11-23,Completed
LOAD00025610,CUST00087,RTE00038,2022-11-23,Completed
LOAD00025611,CUST00150,RTE00033,2022-11-23,Completed
LOAD00025612,CUST00066,RTE00043,2022-11-23,Completed
LOAD00025613,CUST00109,RTE00055,2022-11-23,Completed
LOAD00025614,CUST00165,RTE00047,2022-11-23,Completed
LOAD00025615,CUST00126,RTE00038,2022-11-23,Completed
LOAD00025616,CUST00177,RTE00046,2022-11-23,Completed
LOAD00025617,CUST00074,RTE00050,2022-11-23,Completed
LOAD00025618,CUST00170,RTE00003,2022-11-23,Completed
LOAD00025619,CUST00039,RTE00042,2022-11-23,Completed
LOAD00025620,CUST00085,RTE00053,2022-11-23,Completed
LOAD00025621,CUST00109,RTE00032,2022-11-23,Completed
LOAD00025622,CUST00194,RTE00036,2022-11-23,Completed
LOAD00025623,CUST00180,RTE00056,2022-11-23,Completed
LOAD00025624,CUST00195,RTE00053,2022-11-23,Completed
LOAD00025625,CUST00161,RTE00031,2022-11-23,Completed
LOAD00025626,CUST00047,RTE00046,2022-11-23,Completed
LOAD00025627,CUST00147,RTE00010,2022-11-23,Completed
LOAD00025628,CUST00076,RTE00019,2022-11-23,Completed
LOAD00025629,CUST00173,RTE00057,2022-11-23,Completed
LOAD00025630,CUST00189,RTE00031,2022-11-23,Completed
LOAD00025631,CUST00184,RTE00044,2022-11-23,Completed
LOAD00025632,CUST00198,RTE00041,2022-11-23,Completed
LOAD00025633,CUST00196,RTE00002,2022-11-23,Completed
LOAD00025634,CUST00146,RTE00004,2022-11-23,Completed
LOAD00025635,CUST00188,RTE00030,2022-11-23,Completed
LOAD00025636,CUST00107,RTE00002,2022-11-23,Completed
LOAD00025637,CUST00189,RTE00022,2022-11-23,Completed
LOAD00025638,CUST00147,RTE00030,2022-11-23,Completed
LOAD00025639,CUST00124,RTE00028,2022-11-23,Completed
LOAD00025640,CUST00059,RTE00023,2022-11-23,Completed
LOAD00025641,CUST00027,RTE00021,2022-11-23,Completed
LOAD00025642,CUST00073,RTE00003,2022-11-23,Completed
LOAD00025643,CUST00200,RTE00009,2022-11-23,Completed
LOAD00025644,CUST00028,RTE00030,2022-11-23,Completed
LOAD00025645,CUST00094,RTE00036,2022-11-23,Completed
LOAD00025646,CUST00050,RTE00047,2022-11-23,Completed
LOAD00025647,CUST00043,RTE00028,2022-11-23,Completed
LOAD00025648,CUST00088,RTE00045,2022-11-23,Completed
LOAD00025649,CUST00001,RTE00038,2022-11-23,Completed
LOAD00025650,CUST00104,RTE00001,2022-11-23,Completed
LOAD00025651,CUST00006,RTE00042,2022-11-23,Completed
LOAD00025652,CUST00108,RTE00035,2022-11-23,Completed
LOAD00025653,CUST00088,RTE00025,2022-11-23,Completed
LOAD00025654,CUST00085,RTE00033,2022-11-23,Completed
LOAD00025655,CUST00053,RTE00038,2022-11-23,Completed
LOAD00025656,CUST00128,RTE00027,2022-11-23,Completed
LOAD00025657,CUST00088,RTE00013,2022-11-23,Completed
LOAD00025658,CUST00075,RTE00006,2022-11-23,Completed
LOAD00025659,CUST00066,RTE00006,2022-11-23,Completed
LOAD00025660,CUST00133,RTE00057,2022-11-23,Completed
LOAD00025661,CUST00078,RTE00036,2022-11-23,Completed
LOAD00025662,CUST00167,RTE00052,2022-11-23,Completed
LOAD00025663,CUST00108,RTE00032,2022-11-23,Completed
LOAD00025664,CUST00115,RTE00057,2022-11-23,Completed
LOAD00025665,CUST00168,RTE00043,2022-11-23,Completed
LOAD00025666,CUST00124,RTE00005,2022-11-23,Completed
LOAD00025667,CUST00159,RTE00040,2022-11-23,Completed
LOAD00025668,CUST00134,RTE00013,2022-11-23,Completed
LOAD00025669,CUST00171,RTE00039,2022-11-23,Completed
LOAD00025670,CUST00109,RTE00034,2022-11-23,Completed
LOAD00025671,CUST00012,RTE00004,2022-11-23,Completed
LOAD00025672,CUST00142,RTE00040,2022-11-23,Completed
LOAD00025673,CUST00026,RTE00031,2022-11-23,Completed
LOAD00025674,CUST00136,RTE00024,2022-11-23,Completed
LOAD00025675,CUST00101,RTE00010,2022-11-23,Completed
LOAD00025676,CUST00037,RTE00030,2022-11-23,Completed
LOAD00025677,CUST00016,RTE00048,2022-11-23,Completed
LOAD00025678,CUST00132,RTE00050,2022-11-23,Completed
LOAD00025679,CUST00098,RTE00039,2022-11-24,Completed
LOAD00025680,CUST00105,RTE00055,2022-11-24,Completed
LOAD00025681,CUST00026,RTE00015,2022-11-24,Completed
LOAD00025682,CUST00127,RTE00014,2022-11-24,Completed
LOAD00025683,CUST00161,RTE00035,2022-11-24,Completed
LOAD00025684,CUST00039,RTE00055,2022-11-24,Completed
LOAD00025685,CUST00128,RTE00050,2022-11-24,Completed
LOAD00025686,CUST00126,RTE00038,2022-11-24,Completed
LOAD00025687,CUST00065,RTE00020,2022-11-24,Completed
LOAD00025688,CUST00101,RTE00057,2022-11-24,Completed
LOAD00025689,CUST00105,RTE00004,2022-11-24,Completed
LOAD00025690,CUST00144,RTE00009,2022-11-24,Completed
LOAD00025691,CUST00151,RTE00051,2022-11-24,Completed
LOAD00025692,CUST00199,RTE00049,2022-11-24,Completed
LOAD00025693,CUST00180,RTE00005,2022-11-24,Completed
LOAD00025694,CUST00199,RTE00057,2022-11-24,Completed
LOAD00025695,CUST00200,RTE00040,2022-11-24,Completed
LOAD00025696,CUST00196,RTE00010,2022-11-24,Completed
LOAD00025697,CUST00188,RTE00039,2022-11-24,Completed
LOAD00025698,CUST00041,RTE00036,2022-11-24,Completed
LOAD00025699,CUST00049,RTE00003,2022-11-24,Completed
LOAD00025700,CUST00030,RTE00023,2022-11-24,Completed
LOAD00025701,CUST00177,RTE00048,2022-11-24,Completed
LOAD00025702,CUST00119,RTE00023,2022-11-24,Completed
LOAD00025703,CUST00132,RTE00025,2022-11-24,Completed
LOAD00025704,CUST00153,RTE00043,2022-11-24,Completed
LOAD00025705,CUST00007,RTE00027,2022-11-24,Completed
LOAD00025706,CUST00148,RTE00050,2022-11-24,Completed
LOAD00025707,CUST00144,RTE00057,2022-11-24,Completed
LOAD00025708,CUST00076,RTE00028,2022-11-24,Completed
LOAD00025709,CUST00039,RTE00027,2022-11-24,Completed
LOAD00025710,CUST00007,RTE00057,2022-11-24,Completed
LOAD00025711,CUST00188,RTE00016,2022-11-24,Completed
LOAD00025712,CUST00173,RTE00040,2022-11-24,Completed
LOAD00025713,CUST00002,RTE00012,2022-11-24,Completed
LOAD00025714,CUST00125,RTE00028,2022-11-24,Completed
LOAD00025715,CUST00005,RTE00024,2022-11-24,Completed
LOAD00025716,CUST00094,RTE00001,2022-11-24,Completed
LOAD00025717,CUST00111,RTE00007,2022-11-24,Completed
LOAD00025718,CUST00128,RTE00022,2022-11-24,Completed
LOAD00025719,CUST00085,RTE00042,2022-11-24,Completed
LOAD00025720,CUST00196,RTE00045,2022-11-24,Completed
LOAD00025721,CUST00173,RTE00055,2022-11-24,Completed
LOAD00025722,CUST00195,RTE00010,2022-11-24,Completed
LOAD00025723,CUST00154,RTE00042,2022-11-24,Completed
LOAD00025724,CUST00193,RTE00012,2022-11-24,Completed
LOAD00025725,CUST00027,RTE00024,2022-11-24,Completed
LOAD00025726,CUST00119,RTE00020,2022-11-24,Completed
LOAD00025727,CUST00035,RTE00044,2022-11-24,Completed
LOAD00025728,CUST00123,RTE00031,2022-11-24,Completed
LOAD00025729,CUST00020,RTE00038,2022-11-24,Completed
LOAD00025730,CUST00050,RTE00021,2022-11-24,Completed
LOAD00025731,CUST00140,RTE00004,2022-11-24,Completed
LOAD00025732,CUST00081,RTE00020,2022-11-24,Completed
LOAD00025733,CUST00167,RTE00038,2022-11-24,Completed
LOAD00025734,CUST00116,RTE00024,2022-11-24,Completed
LOAD00025735,CUST00125,RTE00003,2022-11-24,Completed
LOAD00025736,CUST00029,RTE00034,2022-11-24,Completed
LOAD00025737,CUST00141,RTE00026,2022-11-24,Completed
LOAD00025738,CUST00157,RTE00033,2022-11-24,Completed
LOAD00025739,CUST00012,RTE00004,2022-11-24,Completed
LOAD00025740,CUST00037,RTE00013,2022-11-24,Completed
LOAD00025741,CUST00011,RTE00041,2022-11-24,Completed
LOAD00025742,CUST00085,RTE00039,2022-11-24,Completed
LOAD00025743,CUST00187,RTE00055,2022-11-24,Completed
LOAD00025744,CUST00097,RTE00020,2022-11-24,Completed
LOAD00025745,CUST00038,RTE00049,2022-11-24,Completed
LOAD00025746,CUST00044,RTE00001,2022-11-24,Completed
LOAD00025747,CUST00011,RTE00002,2022-11-24,Completed
LOAD00025748,CUST00104,RTE00055,2022-11-24,Completed
LOAD00025749,CUST00003,RTE00002,2022-11-24,Completed
LOAD00025750,CUST00053,RTE00056,2022-11-24,Completed
LOAD00025751,CUST00055,RTE00048,2022-11-24,Completed
LOAD00025752,CUST00009,RTE00021,2022-11-24,Completed
LOAD00025753,CUST00056,RTE00053,2022-11-24,Completed
LOAD00025754,CUST00177,RTE00046,2022-11-24,Completed
LOAD00025755,CUST00159,RTE00041,2022-11-24,Completed
LOAD00025756,CUST00047,RTE00042,2022-11-24,Completed
